Notes,State,State Code,Mother's Education,Mother's Education Code,Year,Year Code,Births
NA,Rhode Island,44,16 years and over,16+,2021,2021,424
NA,Rhode Island,44,16 years and over,16+,2022,2022,462
NA,Rhode Island,44,16 years and over,16+,2023,2023,405
NA,Rhode Island,44,16 years and over,16+,2024,2024,483
NA,Rhode Island,44,Not stated/Not on certificate,NR,2015,2015,1391
NA,Rhode Island,44,Not stated/Not on certificate,NR,2016,2016,1272
NA,Rhode Island,44,Not stated/Not on certificate,NR,2017,2017,294
NA,Rhode Island,44,Not stated/Not on certificate,NR,2018,2018,577
NA,Rhode Island,44,Not stated/Not on certificate,NR,2019,2019,412
NA,Rhode Island,44,Not stated/Not on certificate,NR,2020,2020,119
NA,Rhode Island,44,Not stated/Not on certificate,NR,2021,2021,32
NA,Rhode Island,44,Not stated/Not on certificate,NR,2022,2022,91
NA,Rhode Island,44,Not stated/Not on certificate,NR,2023,2023,103
NA,Rhode Island,44,Not stated/Not on certificate,NR,2024,2024,85
NA,Rhode Island,44,Excluded,999,2007,2007,12376
NA,Rhode Island,44,Excluded,999,2008,2008,12048
NA,Rhode Island,44,Excluded,999,2009,2009,11442
NA,Rhode Island,44,Excluded,999,2010,2010,11177
NA,Rhode Island,44,Excluded,999,2011,2011,10960
NA,Rhode Island,44,Excluded,999,2012,2012,10926
NA,Rhode Island,44,Excluded,999,2013,2013,10809
NA,Rhode Island,44,Excluded,999,2014,2014,10823
NA,South Carolina,45,0 -  8 years,19176,2007,2007,2870
NA,South Carolina,45,0 -  8 years,19176,2008,2008,2896
NA,South Carolina,45,0 -  8 years,19176,2009,2009,2371
NA,South Carolina,45,0 -  8 years,19176,2010,2010,2104
NA,South Carolina,45,0 -  8 years,19176,2011,2011,1873
NA,South Carolina,45,0 -  8 years,19176,2012,2012,1633
NA,South Carolina,45,0 -  8 years,19176,2013,2013,1430
NA,South Carolina,45,0 -  8 years,19176,2014,2014,1487
NA,South Carolina,45,0 -  8 years,19176,2015,2015,1456
NA,South Carolina,45,0 -  8 years,19176,2016,2016,1488
NA,South Carolina,45,0 -  8 years,19176,2017,2017,1384
NA,South Carolina,45,0 -  8 years,19176,2018,2018,1293
NA,South Carolina,45,0 -  8 years,19176,2019,2019,1323
NA,South Carolina,45,0 -  8 years,19176,2020,2020,1312
NA,South Carolina,45,0 -  8 years,19176,2021,2021,1280
NA,South Carolina,45,0 -  8 years,19176,2022,2022,1505
NA,South Carolina,45,0 -  8 years,19176,2023,2023,1563
NA,South Carolina,45,0 -  8 years,19176,2024,2024,1752
NA,South Carolina,45,9 - 11 years,19177,2007,2007,11441
NA,South Carolina,45,9 - 11 years,19177,2008,2008,11472
NA,South Carolina,45,9 - 11 years,19177,2009,2009,10734
NA,South Carolina,45,9 - 11 years,19177,2010,2010,9855
NA,South Carolina,45,9 - 11 years,19177,2011,2011,9289
NA,South Carolina,45,9 - 11 years,19177,2012,2012,8773
NA,South Carolina,45,9 - 11 years,19177,2013,2013,8001
NA,South Carolina,45,9 - 11 years,19177,2014,2014,7563
NA,South Carolina,45,9 - 11 years,19177,2015,2015,7296
NA,South Carolina,45,9 - 11 years,19177,2016,2016,6681
NA,South Carolina,45,9 - 11 years,19177,2017,2017,6376
NA,South Carolina,45,9 - 11 years,19177,2018,2018,6062
NA,South Carolina,45,9 - 11 years,19177,2019,2019,5924
NA,South Carolina,45,9 - 11 years,19177,2020,2020,5478
NA,South Carolina,45,9 - 11 years,19177,2021,2021,5056
NA,South Carolina,45,9 - 11 years,19177,2022,2022,5025
NA,South Carolina,45,9 - 11 years,19177,2023,2023,4894
NA,South Carolina,45,9 - 11 years,19177,2024,2024,5171
NA,South Carolina,45,12 years,19178,2007,2007,15742
NA,South Carolina,45,12 years,19178,2008,2008,15625
NA,South Carolina,45,12 years,19178,2009,2009,14997
NA,South Carolina,45,12 years,19178,2010,2010,14061
NA,South Carolina,45,12 years,19178,2011,2011,13859
NA,South Carolina,45,12 years,19178,2012,2012,13502
NA,South Carolina,45,12 years,19178,2013,2013,13422
NA,South Carolina,45,12 years,19178,2014,2014,13657
NA,South Carolina,45,12 years,19178,2015,2015,13733
NA,South Carolina,45,12 years,19178,2016,2016,13535
NA,South Carolina,45,12 years,19178,2017,2017,13793
NA,South Carolina,45,12 years,19178,2018,2018,14085
NA,South Carolina,45,12 years,19178,2019,2019,14502
NA,South Carolina,45,12 years,19178,2020,2020,14594
NA,South Carolina,45,12 years,19178,2021,2021,14909
NA,South Carolina,45,12 years,19178,2022,2022,15324
NA,South Carolina,45,12 years,19178,2023,2023,15802
NA,South Carolina,45,12 years,19178,2024,2024,16182
NA,South Carolina,45,13 - 15 years,19179,2007,2007,13840
NA,South Carolina,45,13 - 15 years,19179,2008,2008,14177
NA,South Carolina,45,13 - 15 years,19179,2009,2009,13817
NA,South Carolina,45,13 - 15 years,19179,2010,2010,13904
NA,South Carolina,45,13 - 15 years,19179,2011,2011,14189
NA,South Carolina,45,13 - 15 years,19179,2012,2012,14548
NA,South Carolina,45,13 - 15 years,19179,2013,2013,14664
NA,South Carolina,45,13 - 15 years,19179,2014,2014,14756
NA,South Carolina,45,13 - 15 years,19179,2015,2015,14831
NA,South Carolina,45,13 - 15 years,19179,2016,2016,14094
NA,South Carolina,45,13 - 15 years,19179,2017,2017,14205
NA,South Carolina,45,13 - 15 years,19179,2018,2018,13570
NA,South Carolina,45,13 - 15 years,19179,2019,2019,13319
NA,South Carolina,45,13 - 15 years,19179,2020,2020,12574
NA,South Carolina,45,13 - 15 years,19179,2021,2021,12406
NA,South Carolina,45,13 - 15 years,19179,2022,2022,11866
NA,South Carolina,45,13 - 15 years,19179,2023,2023,11113
NA,South Carolina,45,13 - 15 years,19179,2024,2024,10808
NA,South Carolina,45,13 - 15 years,19179,2007,2007,4105
NA,South Carolina,45,13 - 15 years,19179,2008,2008,4187
NA,South Carolina,45,13 - 15 years,19179,2009,2009,4025
NA,South Carolina,45,13 - 15 years,19179,2010,2010,4042
NA,South Carolina,45,13 - 15 years,19179,2011,2011,4313
NA,South Carolina,45,13 - 15 years,19179,2012,2012,4478
NA,South Carolina,45,13 - 15 years,19179,2013,2013,4700
NA,South Carolina,45,13 - 15 years,19179,2014,2014,4908
NA,South Carolina,45,13 - 15 years,19179,2015,2015,5024
NA,South Carolina,45,13 - 15 years,19179,2016,2016,5190
NA,South Carolina,45,13 - 15 years,19179,2017,2017,5132
NA,South Carolina,45,13 - 15 years,19179,2018,2018,5215
NA,South Carolina,45,13 - 15 years,19179,2019,2019,5098
NA,South Carolina,45,13 - 15 years,19179,2020,2020,5081
NA,South Carolina,45,13 - 15 years,19179,2021,2021,5383
NA,South Carolina,45,13 - 15 years,19179,2022,2022,5437
NA,South Carolina,45,13 - 15 years,19179,2023,2023,5274
NA,South Carolina,45,13 - 15 years,19179,2024,2024,5240
NA,South Carolina,45,16 years and over,16+,2007,2007,8090
NA,South Carolina,45,16 years and over,16+,2008,2008,8527
NA,South Carolina,45,16 years and over,16+,2009,2009,8370
NA,South Carolina,45,16 years and over,16+,2010,2010,8470
NA,South Carolina,45,16 years and over,16+,2011,2011,8970
NA,South Carolina,45,16 years and over,16+,2012,2012,9058
NA,South Carolina,45,16 years and over,16+,2013,2013,9303
NA,South Carolina,45,16 years and over,16+,2014,2014,9797
NA,South Carolina,45,16 years and over,16+,2015,2015,9886
NA,South Carolina,45,16 years and over,16+,2016,2016,10404
NA,South Carolina,45,16 years and over,16+,2017,2017,10329
NA,South Carolina,45,16 years and over,16+,2018,2018,10514
NA,South Carolina,45,16 years and over,16+,2019,2019,10710
NA,South Carolina,45,16 years and over,16+,2020,2020,10573
NA,South Carolina,45,16 years and over,16+,2021,2021,11437
NA,South Carolina,45,16 years and over,16+,2022,2022,11881
NA,South Carolina,45,16 years and over,16+,2023,2023,12100
NA,South Carolina,45,16 years and over,16+,2024,2024,12367
NA,South Carolina,45,16 years and over,16+,2007,2007,3098
NA,South Carolina,45,16 years and over,16+,2008,2008,3337
NA,South Carolina,45,16 years and over,16+,2009,2009,3429
NA,South Carolina,45,16 years and over,16+,2010,2010,3486
NA,South Carolina,45,16 years and over,16+,2011,2011,3793
NA,South Carolina,45,16 years and over,16+,2012,2012,3989
NA,South Carolina,45,16 years and over,16+,2013,2013,3991
NA,South Carolina,45,16 years and over,16+,2014,2014,4213
NA,South Carolina,45,16 years and over,16+,2015,2015,4541
NA,South Carolina,45,16 years and over,16+,2016,2016,4535
NA,South Carolina,45,16 years and over,16+,2017,2017,4408
NA,South Carolina,45,16 years and over,16+,2018,2018,4467
NA,South Carolina,45,16 years and over,16+,2019,2019,4611
NA,South Carolina,45,16 years and over,16+,2020,2020,4591
NA,South Carolina,45,16 years and over,16+,2021,2021,5120
NA,South Carolina,45,16 years and over,16+,2022,2022,5015
NA,South Carolina,45,16 years and over,16+,2023,2023,5192
NA,South Carolina,45,16 years and over,16+,2024,2024,5339
NA,South Carolina,45,16 years and over,16+,2007,2007,716
NA,South Carolina,45,16 years and over,16+,2008,2008,787
NA,South Carolina,45,16 years and over,16+,2009,2009,790
NA,South Carolina,45,16 years and over,16+,2010,2010,828
NA,South Carolina,45,16 years and over,16+,2011,2011,908
NA,South Carolina,45,16 years and over,16+,2012,2012,956
NA,South Carolina,45,16 years and over,16+,2013,2013,1072
NA,South Carolina,45,16 years and over,16+,2014,2014,1113
NA,South Carolina,45,16 years and over,16+,2015,2015,1194
NA,South Carolina,45,16 years and over,16+,2016,2016,1249
NA,South Carolina,45,16 years and over,16+,2017,2017,1228
NA,South Carolina,45,16 years and over,16+,2018,2018,1242
NA,South Carolina,45,16 years and over,16+,2019,2019,1268
NA,South Carolina,45,16 years and over,16+,2020,2020,1298
NA,South Carolina,45,16 years and over,16+,2021,2021,1393
NA,South Carolina,45,16 years and over,16+,2022,2022,1495
NA,South Carolina,45,16 years and over,16+,2023,2023,1477
NA,South Carolina,45,16 years and over,16+,2024,2024,1591
NA,South Carolina,45,Not stated/Not on certificate,NR,2007,2007,2973
NA,South Carolina,45,Not stated/Not on certificate,NR,2008,2008,2063
NA,South Carolina,45,Not stated/Not on certificate,NR,2009,2009,2087
NA,South Carolina,45,Not stated/Not on certificate,NR,2010,2010,1592
NA,South Carolina,45,Not stated/Not on certificate,NR,2011,2011,199
NA,South Carolina,45,Not stated/Not on certificate,NR,2012,2012,218
NA,South Carolina,45,Not stated/Not on certificate,NR,2013,2013,212
NA,South Carolina,45,Not stated/Not on certificate,NR,2014,2014,133
NA,South Carolina,45,Not stated/Not on certificate,NR,2015,2015,178
NA,South Carolina,45,Not stated/Not on certificate,NR,2016,2016,166
NA,South Carolina,45,Not stated/Not on certificate,NR,2017,2017,174
NA,South Carolina,45,Not stated/Not on certificate,NR,2018,2018,221
NA,South Carolina,45,Not stated/Not on certificate,NR,2019,2019,283
NA,South Carolina,45,Not stated/Not on certificate,NR,2020,2020,203
NA,South Carolina,45,Not stated/Not on certificate,NR,2021,2021,201
NA,South Carolina,45,Not stated/Not on certificate,NR,2022,2022,272
NA,South Carolina,45,Not stated/Not on certificate,NR,2023,2023,314
NA,South Carolina,45,Not stated/Not on certificate,NR,2024,2024,318
NA,South Dakota,46,0 -  8 years,19176,2007,2007,387
NA,South Dakota,46,0 -  8 years,19176,2008,2008,433
NA,South Dakota,46,0 -  8 years,19176,2009,2009,422
NA,South Dakota,46,0 -  8 years,19176,2010,2010,432
NA,South Dakota,46,0 -  8 years,19176,2011,2011,419
NA,South Dakota,46,0 -  8 years,19176,2012,2012,384
NA,South Dakota,46,0 -  8 years,19176,2013,2013,407
NA,South Dakota,46,0 -  8 years,19176,2014,2014,421
NA,South Dakota,46,0 -  8 years,19176,2015,2015,414
NA,South Dakota,46,0 -  8 years,19176,2016,2016,371
NA,South Dakota,46,0 -  8 years,19176,2017,2017,450
NA,South Dakota,46,0 -  8 years,19176,2018,2018,419
NA,South Dakota,46,0 -  8 years,19176,2019,2019,452
NA,South Dakota,46,0 -  8 years,19176,2020,2020,439
NA,South Dakota,46,0 -  8 years,19176,2021,2021,439
NA,South Dakota,46,0 -  8 years,19176,2022,2022,408
NA,South Dakota,46,0 -  8 years,19176,2023,2023,465
NA,South Dakota,46,0 -  8 years,19176,2024,2024,507
NA,South Dakota,46,9 - 11 years,19177,2007,2007,1568
NA,South Dakota,46,9 - 11 years,19177,2008,2008,1528
NA,South Dakota,46,9 - 11 years,19177,2009,2009,1517
NA,South Dakota,46,9 - 11 years,19177,2010,2010,1493
NA,South Dakota,46,9 - 11 years,19177,2011,2011,1536
NA,South Dakota,46,9 - 11 years,19177,2012,2012,1566
NA,South Dakota,46,9 - 11 years,19177,2013,2013,1457
NA,South Dakota,46,9 - 11 years,19177,2014,2014,1453
NA,South Dakota,46,9 - 11 years,19177,2015,2015,1446
NA,South Dakota,46,9 - 11 years,19177,2016,2016,1416
NA,South Dakota,46,9 - 11 years,19177,2017,2017,1432
NA,South Dakota,46,9 - 11 years,19177,2018,2018,1282
NA,South Dakota,46,9 - 11 years,19177,2019,2019,1206
NA,South Dakota,46,9 - 11 years,19177,2020,2020,1173
NA,South Dakota,46,9 - 11 years,19177,2021,2021,1138
NA,South Dakota,46,9 - 11 years,19177,2022,2022,1127
NA,South Dakota,46,9 - 11 years,19177,2023,2023,1126
NA,South Dakota,46,9 - 11 years,19177,2024,2024,1160
NA,South Dakota,46,12 years,19178,2007,2007,3299
NA,South Dakota,46,12 years,19178,2008,2008,3128
NA,South Dakota,46,12 years,19178,2009,2009,3039
NA,South Dakota,46,12 years,19178,2010,2010,2945
NA,South Dakota,46,12 years,19178,2011,2011,2864
NA,South Dakota,46,12 years,19178,2012,2012,2883
NA,South Dakota,46,12 years,19178,2013,2013,2914
NA,South Dakota,46,12 years,19178,2014,2014,2998
NA,South Dakota,46,12 years,19178,2015,2015,3021
NA,South Dakota,46,12 years,19178,2016,2016,3028
NA,South Dakota,46,12 years,19178,2017,2017,2944
NA,South Dakota,46,12 years,19178,2018,2018,2901
NA,South Dakota,46,12 years,19178,2019,2019,2783
NA,South Dakota,46,12 years,19178,2020,2020,2747
NA,South Dakota,46,12 years,19178,2021,2021,2822
NA,South Dakota,46,12 years,19178,2022,2022,2709
NA,South Dakota,46,12 years,19178,2023,2023,2766
NA,South Dakota,46,12 years,19178,2024,2024,2724
NA,South Dakota,46,13 - 15 years,19179,2007,2007,2453
NA,South Dakota,46,13 - 15 years,19179,2008,2008,2448
NA,South Dakota,46,13 - 15 years,19179,2009,2009,2391
NA,South Dakota,46,13 - 15 years,19179,2010,2010,2296
NA,South Dakota,46,13 - 15 years,19179,2011,2011,2328
NA,South Dakota,46,13 - 15 years,19179,2012,2012,2369
NA,South Dakota,46,13 - 15 years,19179,2013,2013,2337
NA,South Dakota,46,13 - 15 years,19179,2014,2014,2296
NA,South Dakota,46,13 - 15 years,19179,2015,2015,2220
NA,South Dakota,46,13 - 15 years,19179,2016,2016,2113
NA,South Dakota,46,13 - 15 years,19179,2017,2017,2110
NA,South Dakota,46,13 - 15 years,19179,2018,2018,1975
NA,South Dakota,46,13 - 15 years,19179,2019,2019,1871
NA,South Dakota,46,13 - 15 years,19179,2020,2020,1684
NA,South Dakota,46,13 - 15 years,19179,2021,2021,1695
NA,South Dakota,46,13 - 15 years,19179,2022,2022,1689
NA,South Dakota,46,13 - 15 years,19179,2023,2023,1578
NA,South Dakota,46,13 - 15 years,19179,2024,2024,1635
NA,South Dakota,46,13 - 15 years,19179,2007,2007,1263
NA,South Dakota,46,13 - 15 years,19179,2008,2008,1211
NA,South Dakota,46,13 - 15 years,19179,2009,2009,1203
NA,South Dakota,46,13 - 15 years,19179,2010,2010,1191
NA,South Dakota,46,13 - 15 years,19179,2011,2011,1191
NA,South Dakota,46,13 - 15 years,19179,2012,2012,1280
NA,South Dakota,46,13 - 15 years,19179,2013,2013,1336
NA,South Dakota,46,13 - 15 years,19179,2014,2014,1305
NA,South Dakota,46,13 - 15 years,19179,2015,2015,1333
NA,South Dakota,46,13 - 15 years,19179,2016,2016,1347
NA,South Dakota,46,13 - 15 years,19179,2017,2017,1300
NA,South Dakota,46,13 - 15 years,19179,2018,2018,1288
NA,South Dakota,46,13 - 15 years,19179,2019,2019,1209
NA,South Dakota,46,13 - 15 years,19179,2020,2020,1145
NA,South Dakota,46,13 - 15 years,19179,2021,2021,1234
NA,South Dakota,46,13 - 15 years,19179,2022,2022,1247
NA,South Dakota,46,13 - 15 years,19179,2023,2023,1183
NA,South Dakota,46,13 - 15 years,19179,2024,2024,1208
NA,South Dakota,46,16 years and over,16+,2007,2007,2479
NA,South Dakota,46,16 years and over,16+,2008,2008,2465
NA,South Dakota,46,16 years and over,16+,2009,2009,2526
NA,South Dakota,46,16 years and over,16+,2010,2010,2527
NA,South Dakota,46,16 years and over,16+,2011,2011,2571
NA,South Dakota,46,16 years and over,16+,2012,2012,2677
NA,South Dakota,46,16 years and over,16+,2013,2013,2734
NA,South Dakota,46,16 years and over,16+,2014,2014,2766
NA,South Dakota,46,16 years and over,16+,2015,2015,2749
NA,South Dakota,46,16 years and over,16+,2016,2016,2861
NA,South Dakota,46,16 years and over,16+,2017,2017,2761
NA,South Dakota,46,16 years and over,16+,2018,2018,2796
NA,South Dakota,46,16 years and over,16+,2019,2019,2722
NA,South Dakota,46,16 years and over,16+,2020,2020,2625
NA,South Dakota,46,16 years and over,16+,2021,2021,2827
NA,South Dakota,46,16 years and over,16+,2022,2022,2736
NA,South Dakota,46,16 years and over,16+,2023,2023,2800
NA,South Dakota,46,16 years and over,16+,2024,2024,2848
NA,South Dakota,46,16 years and over,16+,2007,2007,518
NA,South Dakota,46,16 years and over,16+,2008,2008,562
NA,South Dakota,46,16 years and over,16+,2009,2009,562
NA,South Dakota,46,16 years and over,16+,2010,2010,619
NA,South Dakota,46,16 years and over,16+,2011,2011,641
NA,South Dakota,46,16 years and over,16+,2012,2012,642
NA,South Dakota,46,16 years and over,16+,2013,2013,739
NA,South Dakota,46,16 years and over,16+,2014,2014,724
NA,South Dakota,46,16 years and over,16+,2015,2015,823
NA,South Dakota,46,16 years and over,16+,2016,2016,816
NA,South Dakota,46,16 years and over,16+,2017,2017,820
NA,South Dakota,46,16 years and over,16+,2018,2018,859
NA,South Dakota,46,16 years and over,16+,2019,2019,862
NA,South Dakota,46,16 years and over,16+,2020,2020,822
NA,South Dakota,46,16 years and over,16+,2021,2021,862
NA,South Dakota,46,16 years and over,16+,2022,2022,878
NA,South Dakota,46,16 years and over,16+,2023,2023,892
NA,South Dakota,46,16 years and over,16+,2024,2024,921
NA,South Dakota,46,16 years and over,16+,2007,2007,170
NA,South Dakota,46,16 years and over,16+,2008,2008,185
NA,South Dakota,46,16 years and over,16+,2009,2009,179
NA,South Dakota,46,16 years and over,16+,2010,2010,222
NA,South Dakota,46,16 years and over,16+,2011,2011,235
NA,South Dakota,46,16 years and over,16+,2012,2012,263
NA,South Dakota,46,16 years and over,16+,2013,2013,285
NA,South Dakota,46,16 years and over,16+,2014,2014,287
NA,South Dakota,46,16 years and over,16+,2015,2015,310
NA,South Dakota,46,16 years and over,16+,2016,2016,293
NA,South Dakota,46,16 years and over,16+,2017,2017,277
NA,South Dakota,46,16 years and over,16+,2018,2018,321
NA,South Dakota,46,16 years and over,16+,2019,2019,309
NA,South Dakota,46,16 years and over,16+,2020,2020,289
NA,South Dakota,46,16 years and over,16+,2021,2021,309
NA,South Dakota,46,16 years and over,16+,2022,2022,354
NA,South Dakota,46,16 years and over,16+,2023,2023,343
NA,South Dakota,46,16 years and over,16+,2024,2024,383
NA,South Dakota,46,Not stated/Not on certificate,NR,2007,2007,124
NA,South Dakota,46,Not stated/Not on certificate,NR,2008,2008,111
NA,South Dakota,46,Not stated/Not on certificate,NR,2009,2009,95
NA,South Dakota,46,Not stated/Not on certificate,NR,2010,2010,86
NA,South Dakota,46,Not stated/Not on certificate,NR,2011,2011,61
NA,South Dakota,46,Not stated/Not on certificate,NR,2012,2012,40
NA,South Dakota,46,Not stated/Not on certificate,NR,2013,2013,39
NA,South Dakota,46,Not stated/Not on certificate,NR,2014,2014,33
NA,South Dakota,46,Not stated/Not on certificate,NR,2015,2015,20
NA,South Dakota,46,Not stated/Not on certificate,NR,2016,2016,30
NA,South Dakota,46,Not stated/Not on certificate,NR,2017,2017,40
NA,South Dakota,46,Not stated/Not on certificate,NR,2018,2018,52
NA,South Dakota,46,Not stated/Not on certificate,NR,2019,2019,35
NA,South Dakota,46,Not stated/Not on certificate,NR,2020,2020,36
NA,South Dakota,46,Not stated/Not on certificate,NR,2021,2021,43
NA,South Dakota,46,Not stated/Not on certificate,NR,2022,2022,53
NA,South Dakota,46,Not stated/Not on certificate,NR,2023,2023,48
NA,South Dakota,46,Not stated/Not on certificate,NR,2024,2024,65
NA,Tennessee,47,0 -  8 years,19176,2007,2007,4305
NA,Tennessee,47,0 -  8 years,19176,2008,2008,3899
NA,Tennessee,47,0 -  8 years,19176,2009,2009,3528
NA,Tennessee,47,0 -  8 years,19176,2010,2010,3251
NA,Tennessee,47,0 -  8 years,19176,2011,2011,3121
NA,Tennessee,47,0 -  8 years,19176,2012,2012,2971
NA,Tennessee,47,0 -  8 years,19176,2013,2013,2738
NA,Tennessee,47,0 -  8 years,19176,2014,2014,2598
NA,Tennessee,47,0 -  8 years,19176,2015,2015,2724
NA,Tennessee,47,0 -  8 years,19176,2016,2016,2674
NA,Tennessee,47,0 -  8 years,19176,2017,2017,2730
NA,Tennessee,47,0 -  8 years,19176,2018,2018,2572
NA,Tennessee,47,0 -  8 years,19176,2019,2019,2886
NA,Tennessee,47,0 -  8 years,19176,2020,2020,3099
NA,Tennessee,47,0 -  8 years,19176,2021,2021,3186
NA,Tennessee,47,0 -  8 years,19176,2022,2022,3652
NA,Tennessee,47,0 -  8 years,19176,2023,2023,3865
NA,Tennessee,47,0 -  8 years,19176,2024,2024,4178
NA,Tennessee,47,9 - 11 years,19177,2007,2007,15364
NA,Tennessee,47,9 - 11 years,19177,2008,2008,14643
NA,Tennessee,47,9 - 11 years,19177,2009,2009,13659
NA,Tennessee,47,9 - 11 years,19177,2010,2010,12250
NA,Tennessee,47,9 - 11 years,19177,2011,2011,11226
NA,Tennessee,47,9 - 11 years,19177,2012,2012,10656
NA,Tennessee,47,9 - 11 years,19177,2013,2013,9962
NA,Tennessee,47,9 - 11 years,19177,2014,2014,9522
NA,Tennessee,47,9 - 11 years,19177,2015,2015,9044
NA,Tennessee,47,9 - 11 years,19177,2016,2016,8404
NA,Tennessee,47,9 - 11 years,19177,2017,2017,7987
NA,Tennessee,47,9 - 11 years,19177,2018,2018,7604
NA,Tennessee,47,9 - 11 years,19177,2019,2019,7315
NA,Tennessee,47,9 - 11 years,19177,2020,2020,7220
NA,Tennessee,47,9 - 11 years,19177,2021,2021,7022
NA,Tennessee,47,9 - 11 years,19177,2022,2022,7044
NA,Tennessee,47,9 - 11 years,19177,2023,2023,6965
NA,Tennessee,47,9 - 11 years,19177,2024,2024,7030
NA,Tennessee,47,12 years,19178,2007,2007,25240
NA,Tennessee,47,12 years,19178,2008,2008,25161
NA,Tennessee,47,12 years,19178,2009,2009,23640
NA,Tennessee,47,12 years,19178,2010,2010,22590
NA,Tennessee,47,12 years,19178,2011,2011,22397
NA,Tennessee,47,12 years,19178,2012,2012,22854
NA,Tennessee,47,12 years,19178,2013,2013,22589
NA,Tennessee,47,12 years,19178,2014,2014,23377
NA,Tennessee,47,12 years,19178,2015,2015,22956
NA,Tennessee,47,12 years,19178,2016,2016,22621
NA,Tennessee,47,12 years,19178,2017,2017,22746
NA,Tennessee,47,12 years,19178,2018,2018,22780
NA,Tennessee,47,12 years,19178,2019,2019,22554
NA,Tennessee,47,12 years,19178,2020,2020,22506
NA,Tennessee,47,12 years,19178,2021,2021,22626
NA,Tennessee,47,12 years,19178,2022,2022,22482
NA,Tennessee,47,12 years,19178,2023,2023,23122
NA,Tennessee,47,12 years,19178,2024,2024,23159
NA,Tennessee,47,13 - 15 years,19179,2007,2007,18684
NA,Tennessee,47,13 - 15 years,19179,2008,2008,18371
NA,Tennessee,47,13 - 15 years,19179,2009,2009,18170
NA,Tennessee,47,13 - 15 years,19179,2010,2010,17919
NA,Tennessee,47,13 - 15 years,19179,2011,2011,18543
NA,Tennessee,47,13 - 15 years,19179,2012,2012,18824
NA,Tennessee,47,13 - 15 years,19179,2013,2013,19156
NA,Tennessee,47,13 - 15 years,19179,2014,2014,19462
NA,Tennessee,47,13 - 15 years,19179,2015,2015,19592
NA,Tennessee,47,13 - 15 years,19179,2016,2016,19293
NA,Tennessee,47,13 - 15 years,19179,2017,2017,19065
NA,Tennessee,47,13 - 15 years,19179,2018,2018,18865
NA,Tennessee,47,13 - 15 years,19179,2019,2019,18678
NA,Tennessee,47,13 - 15 years,19179,2020,2020,17175
NA,Tennessee,47,13 - 15 years,19179,2021,2021,17184
NA,Tennessee,47,13 - 15 years,19179,2022,2022,16587
NA,Tennessee,47,13 - 15 years,19179,2023,2023,16147
NA,Tennessee,47,13 - 15 years,19179,2024,2024,15599
NA,Tennessee,47,13 - 15 years,19179,2007,2007,4707
NA,Tennessee,47,13 - 15 years,19179,2008,2008,4817
NA,Tennessee,47,13 - 15 years,19179,2009,2009,4713
NA,Tennessee,47,13 - 15 years,19179,2010,2010,4808
NA,Tennessee,47,13 - 15 years,19179,2011,2011,4938
NA,Tennessee,47,13 - 15 years,19179,2012,2012,5127
NA,Tennessee,47,13 - 15 years,19179,2013,2013,5247
NA,Tennessee,47,13 - 15 years,19179,2014,2014,5531
NA,Tennessee,47,13 - 15 years,19179,2015,2015,5711
NA,Tennessee,47,13 - 15 years,19179,2016,2016,5734
NA,Tennessee,47,13 - 15 years,19179,2017,2017,5868
NA,Tennessee,47,13 - 15 years,19179,2018,2018,5919
NA,Tennessee,47,13 - 15 years,19179,2019,2019,6076
NA,Tennessee,47,13 - 15 years,19179,2020,2020,5793
NA,Tennessee,47,13 - 15 years,19179,2021,2021,6285
NA,Tennessee,47,13 - 15 years,19179,2022,2022,6379
NA,Tennessee,47,13 - 15 years,19179,2023,2023,6344
NA,Tennessee,47,13 - 15 years,19179,2024,2024,6431
NA,Tennessee,47,16 years and over,16+,2007,2007,12132
NA,Tennessee,47,16 years and over,16+,2008,2008,12223
NA,Tennessee,47,16 years and over,16+,2009,2009,12098
NA,Tennessee,47,16 years and over,16+,2010,2010,11971
NA,Tennessee,47,16 years and over,16+,2011,2011,12427
NA,Tennessee,47,16 years and over,16+,2012,2012,12692
NA,Tennessee,47,16 years and over,16+,2013,2013,12913
NA,Tennessee,47,16 years and over,16+,2014,2014,13470
NA,Tennessee,47,16 years and over,16+,2015,2015,13695
NA,Tennessee,47,16 years and over,16+,2016,2016,13887
NA,Tennessee,47,16 years and over,16+,2017,2017,14338
NA,Tennessee,47,16 years and over,16+,2018,2018,14393
NA,Tennessee,47,16 years and over,16+,2019,2019,14637
NA,Tennessee,47,16 years and over,16+,2020,2020,14632
NA,Tennessee,47,16 years and over,16+,2021,2021,16136
NA,Tennessee,47,16 years and over,16+,2022,2022,16825
NA,Tennessee,47,16 years and over,16+,2023,2023,16917
NA,Tennessee,47,16 years and over,16+,2024,2024,17413
NA,Tennessee,47,16 years and over,16+,2007,2007,4315
NA,Tennessee,47,16 years and over,16+,2008,2008,4404
NA,Tennessee,47,16 years and over,16+,2009,2009,4473
NA,Tennessee,47,16 years and over,16+,2010,2010,4720
NA,Tennessee,47,16 years and over,16+,2011,2011,4863
NA,Tennessee,47,16 years and over,16+,2012,2012,5125
NA,Tennessee,47,16 years and over,16+,2013,2013,5385
NA,Tennessee,47,16 years and over,16+,2014,2014,5591
NA,Tennessee,47,16 years and over,16+,2015,2015,5796
NA,Tennessee,47,16 years and over,16+,2016,2016,5889
